customer_id,country,device,customer_type
CUST_01430,Germany,Desktop,Returning
CUST_01431,Nigeria,Tablet,Returning
CUST_01432,Germany,Tablet,New
CUST_01433,UK,Mobile,Returning
CUST_01434,Ghana,Mobile,Returning
CUST_01435,Germany,Tablet,Returning
CUST_01436,Germany,Tablet,New
CUST_01437,Ghana,Tablet,Returning
CUST_01438,Nigeria,Mobile,New
CUST_01439,Ghana,Tablet,Returning
CUST_01440,Germany,Tablet,New
CUST_01441,Nigeria,Mobile,New
CUST_01442,Nigeria,Desktop,New
CUST_01443,Ghana,Desktop,Returning
CUST_01444,Germany,Tablet,New
CUST_01445,UK,Desktop,Returning
CUST_01446,Germany,Desktop,New
CUST_01447,Kenya,Desktop,Returning
CUST_01448,UK,Desktop,New
CUST_01449,Nigeria,Tablet,Returning
CUST_01450,UK,Desktop,New
CUST_01451,Nigeria,Desktop,New
CUST_01452,Nigeria,Mobile,New
CUST_01453,UK,Tablet,Returning
CUST_01454,Nigeria,Mobile,New
CUST_01455,Nigeria,Mobile,New
CUST_01456,Kenya,Tablet,New
CUST_01457,Germany,Desktop,New
CUST_01458,Germany,Mobile,Returning
CUST_01459,Kenya,Tablet,New
CUST_01460,UK,Desktop,New
CUST_01461,Ghana,Tablet,Returning
CUST_01462,Ghana,Mobile,Returning
CUST_01463,Ghana,Desktop,Returning
CUST_01464,Kenya,Desktop,New
CUST_01465,Kenya,Tablet,Returning
CUST_01466,Nigeria,Desktop,Returning
CUST_01467,Ghana,Mobile,Returning
CUST_01468,UK,Mobile,New
CUST_01469,UK,Mobile,New
CUST_01470,Ghana,Tablet,New
CUST_01471,Ghana,Desktop,Returning
CUST_01472,Ghana,Desktop,New
CUST_01473,Kenya,Desktop,Returning
CUST_01474,Kenya,Mobile,Returning
CUST_01475,Kenya,Desktop,Returning
CUST_01476,Germany,Mobile,New
CUST_01477,UK,Desktop,Returning
CUST_01478,UK,Mobile,Returning
CUST_01479,Nigeria,Desktop,New
CUST_01480,Kenya,Tablet,Returning
CUST_01481,Germany,Tablet,Returning
CUST_01482,Germany,Mobile,Returning
CUST_01483,UK,Mobile,New
CUST_01484,Kenya,Desktop,Returning
CUST_01485,Nigeria,Desktop,New
CUST_01486,Kenya,Tablet,New
CUST_01487,Ghana,Desktop,Returning
CUST_01488,Kenya,Mobile,Returning
CUST_01489,Ghana,Mobile,Returning
CUST_01490,Ghana,Mobile,Returning
CUST_01491,Nigeria,Mobile,New
CUST_01492,UK,Mobile,New
CUST_01493,Kenya,Tablet,Returning
CUST_01494,Ghana,Tablet,New
CUST_01495,Kenya,Mobile,Returning
CUST_01496,UK,Desktop,Returning
CUST_01497,UK,Mobile,Returning
CUST_01498,Germany,Tablet,Returning
CUST_01499,UK,Mobile,New
CUST_01500,Nigeria,Tablet,New
CUST_01501,Ghana,Tablet,Returning
CUST_01502,Germany,Mobile,Returning
CUST_01503,Nigeria,Mobile,New
CUST_01504,Kenya,Desktop,New
CUST_01505,Ghana,Tablet,New
CUST_01506,UK,Desktop,Returning
CUST_01507,Ghana,Mobile,New
CUST_01508,Kenya,Tablet,Returning
CUST_01509,Germany,Desktop,Returning
CUST_01510,Germany,Desktop,New
CUST_01511,Germany,Desktop,Returning
CUST_01512,UK,Mobile,New
CUST_01513,Nigeria,Mobile,Returning
CUST_01514,Nigeria,Mobile,Returning
CUST_01515,Ghana,Tablet,Returning
CUST_01516,UK,Mobile,Returning
CUST_01517,Germany,Tablet,Returning
CUST_01518,Germany,Desktop,Returning
CUST_01519,Kenya,Desktop,New
CUST_01520,Kenya,Mobile,New
CUST_01521,Germany,Desktop,Returning
CUST_01522,Germany,Mobile,New
CUST_01523,UK,Tablet,Returning
CUST_01524,Nigeria,Desktop,New
CUST_01525,Kenya,Mobile,New
CUST_01526,Nigeria,Desktop,Returning
CUST_01527,UK,Desktop,New
CUST_01528,Germany,Mobile,Returning
CUST_01529,Nigeria,Desktop,New
CUST_01530,Germany,Desktop,Returning
CUST_01531,Germany,Desktop,New
CUST_01532,Ghana,Desktop,Returning
CUST_01533,Nigeria,Tablet,New
CUST_01534,Nigeria,Desktop,Returning
CUST_01535,Germany,Desktop,New
CUST_01536,UK,Mobile,Returning
CUST_01537,Ghana,Tablet,New
CUST_01538,Germany,Mobile,Returning
CUST_01539,Kenya,Mobile,New
CUST_01540,Kenya,Mobile,Returning
CUST_01541,Ghana,Tablet,Returning
CUST_01542,UK,Mobile,Returning
CUST_01543,Germany,Mobile,Returning
CUST_01544,Nigeria,Mobile,New
CUST_01545,Ghana,Desktop,New
CUST_01546,UK,Mobile,New
CUST_01547,Nigeria,Tablet,Returning
CUST_01548,Kenya,Tablet,Returning
CUST_01549,Kenya,Desktop,Returning
CUST_01550,Nigeria,Tablet,Returning
CUST_01551,Ghana,Tablet,Returning
CUST_01552,Kenya,Desktop,New
CUST_01553,Germany,Mobile,New
CUST_01554,Nigeria,Desktop,New
CUST_01555,Nigeria,Mobile,Returning
CUST_01556,Kenya,Mobile,Returning
CUST_01557,Ghana,Tablet,Returning
CUST_01558,Germany,Desktop,Returning
CUST_01559,Ghana,Tablet,Returning
CUST_01560,UK,Tablet,Returning
CUST_01561,UK,Mobile,Returning
CUST_01562,Kenya,Tablet,New
CUST_01563,Kenya,Desktop,New
CUST_01564,Kenya,Tablet,Returning
CUST_01565,UK,Tablet,Returning
CUST_01566,Ghana,Mobile,Returning
CUST_01567,Ghana,Desktop,New
CUST_01568,Kenya,Tablet,New
CUST_01569,Germany,Mobile,Returning
CUST_01570,Ghana,Tablet,New
CUST_01571,UK,Desktop,New
CUST_01572,Nigeria,Tablet,New
CUST_01573,Nigeria,Tablet,Returning
CUST_01574,Nigeria,Mobile,New
CUST_01575,Germany,Tablet,New
CUST_01576,Kenya,Mobile,Returning
CUST_01577,UK,Desktop,Returning
CUST_01578,Germany,Tablet,New
CUST_01579,UK,Desktop,Returning
CUST_01580,UK,Desktop,New
CUST_01581,Kenya,Tablet,New
CUST_01582,Nigeria,Mobile,Returning
CUST_01583,Kenya,Desktop,Returning
CUST_01584,Germany,Desktop,New
CUST_01585,Germany,Tablet,Returning
CUST_01586,Germany,Tablet,Returning
CUST_01587,Kenya,Tablet,New
CUST_01588,UK,Tablet,New
CUST_01589,UK,Tablet,New
CUST_01590,Ghana,Tablet,New
CUST_01591,Germany,Mobile,New
CUST_01592,UK,Desktop,New
CUST_01593,Ghana,Mobile,Returning
CUST_01594,UK,Mobile,Returning
CUST_01595,Germany,Tablet,New
CUST_01596,Nigeria,Desktop,Returning
CUST_01597,Germany,Mobile,Returning
CUST_01598,Kenya,Tablet,New
CUST_01599,UK,Tablet,Returning
CUST_01600,UK,Desktop,Returning
CUST_01601,Kenya,Mobile,New
CUST_01602,Kenya,Mobile,Returning
CUST_01603,Nigeria,Mobile,Returning
CUST_01604,UK,Tablet,New
CUST_01605,UK,Desktop,Returning
CUST_01606,Nigeria,Desktop,Returning
CUST_01607,Ghana,Mobile,Returning
CUST_01608,Nigeria,Tablet,New
CUST_01609,Germany,Mobile,New
CUST_01610,UK,Desktop,Returning
CUST_01611,Kenya,Tablet,Returning
CUST_01612,Germany,Mobile,New
CUST_01613,UK,Mobile,New
CUST_01614,Nigeria,Tablet,Returning
CUST_01615,Germany,Desktop,New
CUST_01616,UK,Tablet,Returning
CUST_01617,Ghana,Mobile,Returning
CUST_01618,Ghana,Mobile,New
CUST_01619,Kenya,Mobile,New
CUST_01620,UK,Mobile,Returning
CUST_01621,Ghana,Desktop,Returning
CUST_01622,Nigeria,Desktop,New
CUST_01623,UK,Mobile,Returning
CUST_01624,Nigeria,Desktop,New
CUST_01625,Nigeria,Desktop,New
CUST_01626,Ghana,Desktop,New
CUST_01627,UK,Mobile,New
CUST_01628,Germany,Tablet,New
CUST_01629,Ghana,Tablet,Returning
CUST_01630,Ghana,Tablet,New
CUST_01631,UK,Mobile,New
CUST_01632,UK,Desktop,New
CUST_01633,Nigeria,Desktop,New
CUST_01634,UK,Mobile,New
CUST_01635,Nigeria,Mobile,New
CUST_01636,Ghana,Tablet,New
CUST_01637,Kenya,Tablet,Returning
CUST_01638,Germany,Mobile,Returning
CUST_01639,Ghana,Tablet,Returning
CUST_01640,UK,Desktop,Returning
CUST_01641,Germany,Mobile,New
CUST_01642,Kenya,Mobile,Returning
CUST_01643,Kenya,Desktop,New
CUST_01644,Nigeria,Desktop,Returning
CUST_01645,Germany,Desktop,Returning
CUST_01646,Nigeria,Tablet,New
CUST_01647,Ghana,Mobile,New
CUST_01648,Germany,Tablet,Returning
CUST_01649,Ghana,Desktop,Returning
CUST_01650,Nigeria,Tablet,Returning
CUST_01651,Germany,Desktop,Returning
CUST_01652,Nigeria,Tablet,New
CUST_01653,Germany,Tablet,Returning
CUST_01654,Nigeria,Desktop,Returning
CUST_01655,Kenya,Tablet,Returning
CUST_01656,Nigeria,Mobile,Returning
CUST_01657,Kenya,Tablet,Returning
CUST_01658,Nigeria,Tablet,New
CUST_01659,Germany,Mobile,New
CUST_01660,Germany,Desktop,New
CUST_01661,Germany,Mobile,New
CUST_01662,UK,Tablet,New
CUST_01663,Ghana,Desktop,Returning
CUST_01664,Germany,Tablet,New
CUST_01665,Kenya,Tablet,New
CUST_01666,Germany,Mobile,Returning
CUST_01667,UK,Mobile,New
CUST_01668,Kenya,Desktop,New
CUST_01669,UK,Desktop,New
CUST_01670,Kenya,Desktop,New
CUST_01671,Nigeria,Tablet,Returning
CUST_01672,Ghana,Mobile,Returning
CUST_01673,Ghana,Mobile,New
CUST_01674,UK,Mobile,Returning
CUST_01675,Ghana,Desktop,New
CUST_01676,UK,Mobile,Returning
CUST_01677,UK,Mobile,Returning
CUST_01678,UK,Mobile,Returning
CUST_01679,Ghana,Desktop,Returning
CUST_01680,UK,Mobile,Returning
CUST_01681,Ghana,Desktop,Returning
CUST_01682,UK,Mobile,Returning
CUST_01683,Germany,Mobile,Returning
CUST_01684,UK,Mobile,Returning
CUST_01685,Kenya,Desktop,Returning
CUST_01686,UK,Desktop,Returning
CUST_01687,Nigeria,Mobile,New
CUST_01688,UK,Tablet,Returning
CUST_01689,Kenya,Desktop,New
CUST_01690,Kenya,Desktop,Returning
CUST_01691,Ghana,Mobile,New
CUST_01692,Germany,Tablet,New
CUST_01693,UK,Mobile,New
CUST_01694,Ghana,Desktop,Returning
CUST_01695,Germany,Desktop,Returning
CUST_01696,UK,Mobile,Returning
CUST_01697,Nigeria,Mobile,Returning
CUST_01698,UK,Tablet,New
CUST_01699,Kenya,Tablet,Returning
CUST_01700,Kenya,Desktop,Returning
CUST_01701,Nigeria,Tablet,Returning
CUST_01702,Ghana,Tablet,Returning
CUST_01703,Germany,Desktop,Returning
CUST_01704,UK,Desktop,Returning
CUST_01705,Kenya,Desktop,Returning
CUST_01706,Ghana,Desktop,Returning
CUST_01707,Nigeria,Mobile,New
CUST_01708,Kenya,Desktop,New
CUST_01709,Nigeria,Desktop,Returning
CUST_01710,UK,Desktop,Returning
CUST_01711,Germany,Tablet,Returning
CUST_01712,Kenya,Desktop,Returning
CUST_01713,Kenya,Mobile,New
CUST_01714,UK,Mobile,New
CUST_01715,Ghana,Desktop,Returning
CUST_01716,Germany,Mobile,New
CUST_01717,Kenya,Tablet,New
CUST_01718,Germany,Desktop,Returning
CUST_01719,Kenya,Mobile,Returning
CUST_01720,Germany,Mobile,Returning
CUST_01721,Nigeria,Desktop,New
CUST_01722,Kenya,Mobile,New
CUST_01723,Germany,Desktop,Returning
CUST_01724,Ghana,Mobile,Returning
CUST_01725,Nigeria,Tablet,New
CUST_01726,Nigeria,Mobile,New
CUST_01727,Ghana,Mobile,Returning
CUST_01728,Germany,Desktop,New
CUST_01729,UK,Mobile,Returning
CUST_01730,Ghana,Desktop,Returning
CUST_01731,Germany,Tablet,New
CUST_01732,Ghana,Desktop,New
CUST_01733,Ghana,Desktop,New
CUST_01734,Kenya,Mobile,Returning
CUST_01735,Germany,Tablet,Returning
CUST_01736,UK,Desktop,Returning
CUST_01737,Kenya,Mobile,Returning
CUST_01738,Ghana,Mobile,Returning
CUST_01739,Ghana,Desktop,Returning
CUST_01740,Ghana,Mobile,New
CUST_01741,Germany,Desktop,Returning
CUST_01742,Germany,Desktop,Returning
CUST_01743,Kenya,Desktop,Returning
CUST_01744,UK,Tablet,Returning
CUST_01745,Kenya,Desktop,New
CUST_01746,Nigeria,Mobile,Returning
CUST_01747,Ghana,Tablet,New
CUST_01748,Ghana,Mobile,New
CUST_01749,Ghana,Tablet,Returning
CUST_01750,Kenya,Tablet,Returning
CUST_01751,Kenya,Tablet,New
CUST_01752,Ghana,Tablet,New
CUST_01753,Kenya,Mobile,Returning
CUST_01754,Germany,Desktop,New
CUST_01755,Germany,Mobile,Returning
CUST_01756,Kenya,Desktop,Returning
CUST_01757,Ghana,Mobile,New
CUST_01758,Kenya,Tablet,Returning
CUST_01759,Kenya,Tablet,Returning
CUST_01760,Kenya,Desktop,Returning
CUST_01761,Nigeria,Desktop,New
CUST_01762,Germany,Mobile,New
CUST_01763,UK,Desktop,New
CUST_01764,UK,Mobile,Returning
CUST_01765,Nigeria,Desktop,New
CUST_01766,Kenya,Desktop,New
CUST_01767,Nigeria,Desktop,New
CUST_01768,Nigeria,Tablet,Returning
CUST_01769,Ghana,Tablet,Returning
CUST_01770,Germany,Mobile,New
CUST_01771,UK,Desktop,New
CUST_01772,Kenya,Mobile,New
CUST_01773,UK,Desktop,Returning
CUST_01774,UK,Tablet,New
CUST_01775,Germany,Tablet,Returning
CUST_01776,UK,Desktop,Returning
CUST_01777,UK,Desktop,Returning
CUST_01778,Nigeria,Tablet,New
CUST_01779,Germany,Tablet,New
CUST_01780,Ghana,Mobile,Returning
CUST_01781,Kenya,Tablet,Returning
CUST_01782,UK,Desktop,Returning
CUST_01783,Kenya,Mobile,Returning
CUST_01784,Ghana,Desktop,New
CUST_01785,Kenya,Mobile,New
CUST_01786,Ghana,Desktop,Returning
CUST_01787,Nigeria,Tablet,Returning
CUST_01788,UK,Desktop,Returning
CUST_01789,Ghana,Mobile,New
CUST_01790,Kenya,Desktop,Returning
CUST_01791,UK,Mobile,New
CUST_01792,Nigeria,Desktop,Returning
CUST_01793,UK,Tablet,New
CUST_01794,Ghana,Tablet,New
CUST_01795,Nigeria,Desktop,Returning
CUST_01796,Kenya,Desktop,New
CUST_01797,Nigeria,Desktop,New
CUST_01798,Nigeria,Mobile,New
CUST_01799,Germany,Desktop,New
CUST_01800,Nigeria,Desktop,Returning
CUST_01801,Nigeria,Mobile,Returning
CUST_01802,UK,Tablet,Returning
CUST_01803,Kenya,Desktop,Returning
CUST_01804,UK,Desktop,Returning
CUST_01805,UK,Tablet,New
CUST_01806,Ghana,Tablet,New
CUST_01807,UK,Mobile,New
CUST_01808,Germany,Desktop,New
CUST_01809,Germany,Desktop,Returning
CUST_01810,Ghana,Mobile,Returning
CUST_01811,Kenya,Tablet,New
CUST_01812,Kenya,Mobile,Returning
CUST_01813,UK,Tablet,New
CUST_01814,UK,Mobile,New
CUST_01815,UK,Tablet,Returning
CUST_01816,Kenya,Mobile,Returning
CUST_01817,Nigeria,Tablet,Returning
CUST_01818,Germany,Tablet,Returning
CUST_01819,Nigeria,Tablet,Returning
CUST_01820,Nigeria,Tablet,Returning
CUST_01821,Kenya,Tablet,Returning
CUST_01822,Nigeria,Desktop,New
CUST_01823,Ghana,Tablet,Returning
CUST_01824,UK,Desktop,New
CUST_01825,Ghana,Tablet,New
CUST_01826,Germany,Desktop,Returning
CUST_01827,UK,Desktop,New
CUST_01828,Nigeria,Mobile,Returning
CUST_01829,Germany,Tablet,New
CUST_01830,UK,Mobile,New
CUST_01831,Nigeria,Mobile,New
CUST_01832,Ghana,Tablet,Returning
CUST_01833,UK,Mobile,New
CUST_01834,Nigeria,Tablet,New
CUST_01835,Ghana,Mobile,New
CUST_01836,Germany,Tablet,Returning
CUST_01837,Germany,Tablet,New
CUST_01838,Germany,Tablet,Returning
CUST_01839,Germany,Desktop,New
CUST_01840,Kenya,Mobile,New
CUST_01841,UK,Desktop,New
CUST_01842,UK,Mobile,Returning
CUST_01843,Kenya,Mobile,New
CUST_01844,Nigeria,Mobile,New
CUST_01845,Nigeria,Desktop,New
CUST_01846,Germany,Mobile,New
CUST_01847,Ghana,Desktop,Returning
CUST_01848,Nigeria,Tablet,New
CUST_01849,Ghana,Mobile,New
CUST_01850,UK,Mobile,New
CUST_01851,Ghana,Tablet,New
CUST_01852,UK,Tablet,Returning
CUST_01853,Kenya,Mobile,New
CUST_01854,Kenya,Tablet,New
CUST_01855,Germany,Desktop,Returning
CUST_01856,Nigeria,Desktop,New
CUST_01857,Germany,Mobile,New
CUST_01858,UK,Desktop,New
CUST_01859,Germany,Desktop,Returning
CUST_01860,Ghana,Mobile,New
CUST_01861,UK,Tablet,Returning
CUST_01862,Kenya,Mobile,Returning
CUST_01863,Nigeria,Desktop,Returning
CUST_01864,UK,Mobile,Returning
CUST_01865,UK,Mobile,Returning
CUST_01866,Ghana,Desktop,Returning
CUST_01867,Nigeria,Desktop,Returning
CUST_01868,Kenya,Mobile,New
CUST_01869,UK,Desktop,New
CUST_01870,UK,Desktop,Returning
CUST_01871,Ghana,Desktop,Returning
CUST_01872,Germany,Desktop,Returning
CUST_01873,Kenya,Desktop,Returning
CUST_01874,Nigeria,Desktop,Returning
CUST_01875,UK,Tablet,Returning
CUST_01876,UK,Mobile,New
CUST_01877,Kenya,Desktop,New
CUST_01878,Germany,Mobile,Returning
CUST_01879,UK,Tablet,Returning
CUST_01880,Kenya,Desktop,Returning
CUST_01881,Ghana,Mobile,New
CUST_01882,Germany,Desktop,Returning
CUST_01883,Nigeria,Desktop,New
CUST_01884,UK,Desktop,New
CUST_01885,Kenya,Desktop,New
CUST_01886,Ghana,Desktop,Returning
CUST_01887,Nigeria,Desktop,Returning
CUST_01888,Kenya,Desktop,New
CUST_01889,Kenya,Tablet,New
CUST_01890,Nigeria,Tablet,New
CUST_01891,Ghana,Desktop,New
CUST_01892,Ghana,Desktop,Returning
CUST_01893,Germany,Tablet,New
CUST_01894,UK,Tablet,Returning
CUST_01895,Nigeria,Tablet,New
CUST_01896,Nigeria,Desktop,Returning
CUST_01897,Nigeria,Mobile,New
CUST_01898,Ghana,Mobile,Returning
CUST_01899,UK,Mobile,Returning
CUST_01900,Germany,Mobile,Returning
CUST_01901,Kenya,Desktop,New
CUST_01902,Kenya,Mobile,Returning
CUST_01903,Nigeria,Tablet,New
CUST_01904,UK,Tablet,Returning
CUST_01905,Ghana,Mobile,Returning
CUST_01906,UK,Tablet,New
CUST_01907,UK,Desktop,Returning
CUST_01908,Ghana,Mobile,Returning
CUST_01909,Nigeria,Mobile,New
CUST_01910,UK,Desktop,Returning
CUST_01911,Kenya,Tablet,Returning
CUST_01912,Ghana,Desktop,Returning
CUST_01913,Germany,Desktop,Returning
CUST_01914,Nigeria,Tablet,New
CUST_01915,Ghana,Desktop,Returning
CUST_01916,Germany,Tablet,Returning
CUST_01917,Germany,Tablet,Returning
CUST_01918,UK,Desktop,Returning
CUST_01919,UK,Tablet,Returning
CUST_01920,UK,Desktop,Returning
CUST_01921,Ghana,Tablet,Returning
CUST_01922,Ghana,Mobile,Returning
CUST_01923,Nigeria,Tablet,New
CUST_01924,UK,Tablet,New
CUST_01925,Germany,Desktop,New
CUST_01926,Kenya,Tablet,New
CUST_01927,Nigeria,Mobile,Returning
CUST_01928,Ghana,Mobile,Returning
CUST_01929,Nigeria,Tablet,New
CUST_01930,Nigeria,Tablet,New
CUST_01931,Nigeria,Mobile,New
CUST_01932,Nigeria,Desktop,Returning
CUST_01933,Kenya,Mobile,Returning
CUST_01934,UK,Mobile,New
CUST_01935,Germany,Tablet,New
CUST_01936,Nigeria,Tablet,New
CUST_01937,Nigeria,Mobile,New
CUST_01938,Nigeria,Desktop,New
CUST_01939,UK,Mobile,Returning
CUST_01940,Ghana,Mobile,New
CUST_01941,Ghana,Desktop,Returning
CUST_01942,Kenya,Mobile,New
CUST_01943,Ghana,Mobile,New
CUST_01944,Nigeria,Tablet,Returning
CUST_01945,Nigeria,Desktop,New
CUST_01946,Nigeria,Tablet,Returning
CUST_01947,Kenya,Tablet,Returning
CUST_01948,Nigeria,Desktop,New
CUST_01949,Ghana,Desktop,New
CUST_01950,UK,Mobile,Returning
CUST_01951,UK,Tablet,Returning
CUST_01952,Germany,Desktop,New
CUST_01953,Ghana,Tablet,Returning
CUST_01954,Nigeria,Tablet,New
CUST_01955,UK,Desktop,Returning
CUST_01956,Ghana,Mobile,New
CUST_01957,UK,Tablet,Returning
CUST_01958,Nigeria,Desktop,Returning
CUST_01959,UK,Mobile,New
CUST_01960,Germany,Tablet,Returning
CUST_01961,Germany,Desktop,Returning
CUST_01962,UK,Tablet,Returning
CUST_01963,Ghana,Desktop,Returning
CUST_01964,Ghana,Desktop,Returning
CUST_01965,Ghana,Tablet,Returning
CUST_01966,UK,Tablet,Returning
CUST_01967,Ghana,Desktop,New
CUST_01968,Nigeria,Mobile,Returning
CUST_01969,Germany,Tablet,Returning
CUST_01970,Nigeria,Desktop,New
CUST_01971,Ghana,Desktop,Returning
CUST_01972,Nigeria,Mobile,Returning
CUST_01973,Ghana,Mobile,New
CUST_01974,UK,Mobile,Returning
CUST_01975,Nigeria,Tablet,Returning
CUST_01976,UK,Desktop,New
CUST_01977,UK,Desktop,New
CUST_01978,Kenya,Desktop,Returning
CUST_01979,Ghana,Mobile,Returning
CUST_01980,Germany,Desktop,New
CUST_01981,Ghana,Tablet,Returning
CUST_01982,Germany,Mobile,New
CUST_01983,Ghana,Mobile,New
CUST_01984,UK,Mobile,New
CUST_01985,Nigeria,Mobile,Returning
CUST_01986,Nigeria,Tablet,New
CUST_01987,Kenya,Desktop,New
CUST_01988,Germany,Tablet,New
CUST_01989,Germany,Desktop,Returning
CUST_01990,Germany,Tablet,Returning
CUST_01991,UK,Mobile,Returning
CUST_01992,Germany,Mobile,New
CUST_01993,Nigeria,Tablet,Returning
CUST_01994,UK,Tablet,Returning
CUST_01995,Ghana,Desktop,New
CUST_01996,Germany,Tablet,New
CUST_01997,Germany,Tablet,Returning
CUST_01998,Ghana,Desktop,Returning
CUST_01999,Germany,Desktop,New
CUST_02000,Ghana,Desktop,Returning
CUST_02001,UK,Tablet,New
CUST_02002,Nigeria,Desktop,New
CUST_02003,Ghana,Mobile,Returning
CUST_02004,Kenya,Mobile,Returning
CUST_02005,Ghana,Mobile,Returning
CUST_02006,Germany,Tablet,Returning
CUST_02007,UK,Mobile,New
CUST_02008,UK,Tablet,Returning
CUST_02009,Ghana,Tablet,Returning
CUST_02010,Nigeria,Mobile,Returning
CUST_02011,Kenya,Desktop,New
CUST_02012,UK,Tablet,Returning
CUST_02013,Germany,Mobile,Returning
CUST_02014,Germany,Tablet,New
CUST_02015,Nigeria,Desktop,New
CUST_02016,UK,Desktop,New
CUST_02017,Ghana,Mobile,New
CUST_02018,Germany,Tablet,New
CUST_02019,Nigeria,Tablet,Returning
CUST_02020,UK,Tablet,New
CUST_02021,UK,Tablet,New
CUST_02022,UK,Mobile,New
CUST_02023,UK,Desktop,New
CUST_02024,UK,Mobile,New
CUST_02025,Germany,Tablet,New
CUST_02026,Nigeria,Tablet,New
CUST_02027,UK,Desktop,New
CUST_02028,Kenya,Tablet,Returning
CUST_02029,Kenya,Mobile,Returning
CUST_02030,Nigeria,Mobile,Returning
CUST_02031,Ghana,Desktop,New
CUST_02032,Ghana,Mobile,New
CUST_02033,Ghana,Mobile,New
CUST_02034,Kenya,Mobile,Returning
CUST_02035,Ghana,Mobile,New
CUST_02036,Germany,Tablet,New
CUST_02037,UK,Mobile,New
CUST_02038,Kenya,Desktop,Returning
CUST_02039,Nigeria,Desktop,Returning
CUST_02040,Nigeria,Mobile,New
CUST_02041,UK,Desktop,Returning
CUST_02042,Kenya,Mobile,New
CUST_02043,Ghana,Desktop,New
CUST_02044,Ghana,Desktop,Returning
CUST_02045,Germany,Mobile,Returning
CUST_02046,Germany,Mobile,Returning
CUST_02047,Ghana,Tablet,Returning
CUST_02048,Nigeria,Mobile,New
CUST_02049,Nigeria,Mobile,New
CUST_02050,Germany,Tablet,Returning
CUST_02051,UK,Mobile,Returning
CUST_02052,Ghana,Mobile,New
CUST_02053,Germany,Tablet,New
CUST_02054,Germany,Mobile,New
CUST_02055,Ghana,Mobile,New
CUST_02056,Ghana,Tablet,Returning
CUST_02057,Nigeria,Tablet,Returning
CUST_02058,UK,Desktop,Returning
CUST_02059,UK,Mobile,New
CUST_02060,Ghana,Desktop,New
CUST_02061,Kenya,Desktop,Returning
CUST_02062,Germany,Tablet,Returning
CUST_02063,Germany,Mobile,Returning
CUST_02064,Ghana,Mobile,New
CUST_02065,Kenya,Tablet,Returning
CUST_02066,Nigeria,Desktop,New
CUST_02067,Ghana,Tablet,Returning
CUST_02068,Ghana,Mobile,Returning
CUST_02069,Germany,Tablet,Returning
CUST_02070,Ghana,Mobile,New
CUST_02071,Ghana,Desktop,New
CUST_02072,Ghana,Mobile,New
CUST_02073,Germany,Desktop,New
CUST_02074,Nigeria,Desktop,New
CUST_02075,Nigeria,Mobile,New
CUST_02076,Ghana,Mobile,Returning
CUST_02077,Germany,Desktop,New
CUST_02078,Nigeria,Tablet,Returning
CUST_02079,Nigeria,Mobile,New
CUST_02080,Nigeria,Desktop,Returning
CUST_02081,Germany,Desktop,Returning
CUST_02082,Germany,Tablet,New
CUST_02083,Ghana,Mobile,Returning
CUST_02084,UK,Desktop,New
CUST_02085,Nigeria,Tablet,New
CUST_02086,UK,Desktop,New
CUST_02087,Germany,Mobile,New
CUST_02088,Germany,Tablet,Returning
CUST_02089,Germany,Desktop,New
CUST_02090,UK,Tablet,Returning
CUST_02091,Germany,Mobile,Returning
CUST_02092,Ghana,Tablet,Returning
CUST_02093,Germany,Mobile,New
CUST_02094,Kenya,Desktop,Returning
CUST_02095,UK,Mobile,New
CUST_02096,Kenya,Desktop,Returning
CUST_02097,Germany,Desktop,New
CUST_02098,Ghana,Mobile,New
CUST_02099,Nigeria,Desktop,New
CUST_02100,Germany,Tablet,New
CUST_02101,Ghana,Desktop,Returning
CUST_02102,UK,Mobile,Returning
CUST_02103,Kenya,Tablet,New
CUST_02104,Kenya,Tablet,Returning
CUST_02105,Kenya,Desktop,New
CUST_02106,UK,Desktop,New
CUST_02107,Ghana,Mobile,Returning
CUST_02108,UK,Tablet,New
CUST_02109,Kenya,Mobile,New
CUST_02110,Germany,Desktop,New
CUST_02111,Nigeria,Tablet,New
CUST_02112,UK,Mobile,New
CUST_02113,UK,Mobile,Returning
CUST_02114,Ghana,Mobile,Returning
CUST_02115,Ghana,Mobile,Returning
CUST_02116,UK,Mobile,New
CUST_02117,Kenya,Tablet,New
CUST_02118,Nigeria,Mobile,New
CUST_02119,Ghana,Tablet,New
CUST_02120,Kenya,Mobile,New
CUST_02121,Germany,Desktop,New
CUST_02122,Ghana,Desktop,Returning
CUST_02123,Kenya,Mobile,New
CUST_02124,Kenya,Desktop,Returning
CUST_02125,Nigeria,Tablet,New
CUST_02126,Nigeria,Mobile,Returning
CUST_02127,Germany,Tablet,New
CUST_02128,Kenya,Mobile,Returning
CUST_02129,Kenya,Desktop,Returning
CUST_02130,Nigeria,Tablet,New
CUST_02131,Ghana,Desktop,New
CUST_02132,Ghana,Desktop,Returning
CUST_02133,UK,Mobile,New
CUST_02134,Nigeria,Tablet,New
CUST_02135,UK,Desktop,New
CUST_02136,Nigeria,Mobile,Returning
CUST_02137,Germany,Mobile,New
CUST_02138,Kenya,Mobile,Returning
CUST_02139,Germany,Desktop,Returning
CUST_02140,Nigeria,Mobile,New
CUST_02141,Kenya,Tablet,Returning
CUST_02142,Ghana,Tablet,New
