event_id,customer_id,campaign_id,advertiser_id,product_id,position,clicked,event_time
EVT_049110,CUST_01949,CMP_032,ADV002,PRDT_085,7,0,2026-07-17 10:05:00
EVT_029293,CUST_02744,CMP_035,ADV002,PRDT_085,10,0,2026-07-17 10:07:00
EVT_026639,CUST_03582,CMP_040,ADV012,PRDT_068,6,0,2026-07-17 10:10:00
EVT_010061,CUST_01021,CMP_050,ADV019,PRDT_013,6,0,2026-07-17 10:10:00
EVT_027223,CUST_01622,CMP_007,ADV001,PRDT_195,8,0,2026-07-17 10:12:00
EVT_010125,CUST_01898,CMP_016,ADV005,PRDT_088,3,0,2026-07-17 10:15:00
EVT_001422,CUST_04746,CMP_025,ADV019,PRDT_108,4,0,2026-07-17 10:18:00
EVT_005326,CUST_01543,CMP_030,ADV017,PRDT_150,9,0,2026-07-17 10:20:00
EVT_040871,CUST_02916,CMP_023,ADV014,PRDT_024,2,0,2026-07-17 10:24:00
EVT_024034,CUST_02400,CMP_050,ADV019,PRDT_018,9,0,2026-07-17 10:24:00
EVT_015082,CUST_00842,CMP_004,ADV002,PRDT_085,8,0,2026-07-17 10:25:00
EVT_038445,CUST_02031,CMP_011,ADV005,PRDT_174,10,0,2026-07-17 10:30:00
EVT_018639,CUST_03218,CMP_027,ADV013,PRDT_115,6,0,2026-07-17 10:33:00
EVT_025775,CUST_01063,CMP_027,ADV013,PRDT_063,9,0,2026-07-17 10:38:00
EVT_013547,CUST_03968,CMP_019,ADV019,PRDT_121,2,0,2026-07-17 10:38:00
EVT_036790,CUST_01378,CMP_022,ADV009,PRDT_066,3,0,2026-07-17 10:44:00
EVT_047686,CUST_02761,CMP_028,ADV004,PRDT_112,4,0,2026-07-17 10:48:00
EVT_028822,CUST_03599,CMP_037,ADV018,PRDT_022,3,0,2026-07-17 10:50:00
EVT_000287,CUST_03419,CMP_010,ADV017,PRDT_110,4,0,2026-07-17 10:50:00
EVT_044197,CUST_01450,CMP_038,ADV012,PRDT_031,3,0,2026-07-17 10:54:00
EVT_037935,CUST_02382,CMP_028,ADV004,PRDT_187,3,0,2026-07-17 11:02:00
EVT_020466,CUST_03772,CMP_018,ADV010,PRDT_144,10,0,2026-07-17 11:04:00
EVT_010508,CUST_00103,CMP_002,ADV013,PRDT_057,7,0,2026-07-17 11:10:00
EVT_002793,CUST_02806,CMP_042,ADV017,PRDT_110,5,0,2026-07-17 11:16:00
EVT_018744,CUST_01568,CMP_016,ADV005,PRDT_174,10,0,2026-07-17 11:21:00
EVT_016468,CUST_04068,CMP_023,ADV014,PRDT_054,8,0,2026-07-17 11:24:00
EVT_039768,CUST_00186,CMP_050,ADV019,PRDT_108,7,0,2026-07-17 11:25:00
EVT_017593,CUST_04972,CMP_021,ADV014,PRDT_024,1,1,2026-07-17 11:28:00
EVT_029957,CUST_02532,CMP_042,ADV017,PRDT_160,3,0,2026-07-17 11:28:00
EVT_040793,CUST_02956,CMP_021,ADV014,PRDT_024,1,0,2026-07-17 11:33:00
EVT_024326,CUST_00126,CMP_015,ADV005,PRDT_088,7,0,2026-07-17 11:34:00
EVT_036765,CUST_03070,CMP_006,ADV003,PRDT_098,6,0,2026-07-17 11:34:00
EVT_001387,CUST_03659,CMP_020,ADV017,PRDT_172,7,1,2026-07-17 11:36:00
EVT_011419,CUST_00525,CMP_015,ADV005,PRDT_017,9,0,2026-07-17 11:43:00
EVT_020822,CUST_04149,CMP_007,ADV001,PRDT_164,3,0,2026-07-17 11:49:00
EVT_044958,CUST_01463,CMP_025,ADV019,PRDT_108,7,0,2026-07-17 11:53:00
EVT_043921,CUST_02003,CMP_020,ADV017,PRDT_150,10,1,2026-07-17 11:56:00
EVT_001390,CUST_03215,CMP_011,ADV005,PRDT_017,2,1,2026-07-17 12:01:00
EVT_045834,CUST_01035,CMP_021,ADV014,PRDT_035,2,0,2026-07-17 12:01:00
EVT_034278,CUST_04271,CMP_016,ADV005,PRDT_095,6,0,2026-07-17 12:03:00
EVT_032557,CUST_00290,CMP_021,ADV014,PRDT_024,9,0,2026-07-17 12:06:00
EVT_041641,CUST_02723,CMP_032,ADV002,PRDT_162,8,0,2026-07-17 12:08:00
EVT_001603,CUST_02366,CMP_013,ADV006,PRDT_177,10,0,2026-07-17 12:15:00
EVT_039851,CUST_04572,CMP_020,ADV017,PRDT_159,4,0,2026-07-17 12:16:00
EVT_017578,CUST_02479,CMP_043,ADV016,PRDT_180,6,0,2026-07-17 12:17:00
EVT_015884,CUST_00228,CMP_043,ADV016,PRDT_180,6,0,2026-07-17 12:21:00
EVT_039124,CUST_02667,CMP_033,ADV008,PRDT_091,8,0,2026-07-17 12:26:00
EVT_027112,CUST_04135,CMP_041,ADV005,PRDT_077,9,0,2026-07-17 12:27:00
EVT_042121,CUST_01737,CMP_036,ADV003,PRDT_189,7,0,2026-07-17 12:35:00
EVT_023622,CUST_02801,CMP_035,ADV002,PRDT_041,9,0,2026-07-17 12:35:00
EVT_017171,CUST_01543,CMP_002,ADV013,PRDT_115,2,0,2026-07-17 12:36:00
EVT_043417,CUST_00470,CMP_025,ADV019,PRDT_071,7,0,2026-07-17 12:37:00
EVT_003677,CUST_01608,CMP_015,ADV005,PRDT_017,5,0,2026-07-17 12:38:00
EVT_025600,CUST_00720,CMP_003,ADV001,PRDT_181,7,0,2026-07-17 12:39:00
EVT_009705,CUST_02816,CMP_027,ADV013,PRDT_057,2,0,2026-07-17 12:40:00
EVT_037293,CUST_04380,CMP_023,ADV014,PRDT_101,10,0,2026-07-17 12:43:00
EVT_009810,CUST_02701,CMP_032,ADV002,PRDT_167,8,0,2026-07-17 12:46:00
EVT_026132,CUST_02341,CMP_008,ADV016,PRDT_051,8,0,2026-07-17 12:46:00
EVT_034853,CUST_00101,CMP_013,ADV006,PRDT_183,1,0,2026-07-17 12:50:00
EVT_024604,CUST_04528,CMP_023,ADV014,PRDT_050,10,0,2026-07-17 12:52:00
EVT_005869,CUST_04522,CMP_038,ADV012,PRDT_007,1,0,2026-07-17 12:52:00
EVT_045062,CUST_03843,CMP_028,ADV004,PRDT_040,5,0,2026-07-17 12:53:00
EVT_038873,CUST_00455,CMP_015,ADV005,PRDT_077,4,0,2026-07-17 12:54:00
EVT_028070,CUST_00032,CMP_019,ADV019,PRDT_013,1,0,2026-07-17 12:55:00
EVT_038992,CUST_04162,CMP_012,ADV005,PRDT_163,2,0,2026-07-17 12:56:00
EVT_040096,CUST_02536,CMP_005,ADV009,PRDT_194,10,0,2026-07-17 13:06:00
EVT_009584,CUST_02957,CMP_034,ADV007,PRDT_130,1,0,2026-07-17 13:11:00
EVT_023462,CUST_03291,CMP_009,ADV006,PRDT_125,6,0,2026-07-17 13:12:00
EVT_035521,CUST_00940,CMP_004,ADV002,PRDT_004,5,0,2026-07-17 13:12:00
EVT_017935,CUST_01151,CMP_030,ADV017,PRDT_110,2,0,2026-07-17 13:14:00
EVT_002155,CUST_01239,CMP_020,ADV017,PRDT_160,2,0,2026-07-17 13:15:00
EVT_037732,CUST_02166,CMP_045,ADV015,PRDT_104,7,0,2026-07-17 13:15:00
EVT_036984,CUST_04083,CMP_018,ADV010,PRDT_144,3,0,2026-07-17 13:21:00
EVT_029184,CUST_04782,CMP_019,ADV019,PRDT_013,9,0,2026-07-17 13:21:00
EVT_030360,CUST_04980,CMP_033,ADV008,PRDT_199,2,0,2026-07-17 13:25:00
EVT_029666,CUST_00051,CMP_035,ADV002,PRDT_001,7,0,2026-07-17 13:26:00
EVT_001135,CUST_00493,CMP_028,ADV004,PRDT_037,10,0,2026-07-17 13:27:00
EVT_009922,CUST_00321,CMP_036,ADV003,PRDT_094,4,0,2026-07-17 13:27:00
EVT_044516,CUST_03940,CMP_043,ADV016,PRDT_184,10,0,2026-07-17 13:33:00
EVT_049439,CUST_00339,CMP_030,ADV017,PRDT_159,10,0,2026-07-17 13:35:00
EVT_006078,CUST_00498,CMP_023,ADV014,PRDT_054,4,0,2026-07-17 13:38:00
EVT_000125,CUST_01012,CMP_027,ADV013,PRDT_124,8,0,2026-07-17 13:40:00
EVT_007658,CUST_01339,CMP_032,ADV002,PRDT_001,7,0,2026-07-17 13:43:00
EVT_040356,CUST_02139,CMP_011,ADV005,PRDT_088,3,1,2026-07-17 13:44:00
EVT_004948,CUST_01877,CMP_046,ADV005,PRDT_100,1,0,2026-07-17 13:50:00
EVT_037066,CUST_01789,CMP_042,ADV017,PRDT_150,8,0,2026-07-17 13:57:00
EVT_038272,CUST_00940,CMP_030,ADV017,PRDT_159,9,0,2026-07-17 14:00:00
EVT_006107,CUST_00457,CMP_013,ADV006,PRDT_042,9,0,2026-07-17 14:02:00
EVT_015771,CUST_01945,CMP_047,ADV014,PRDT_024,4,0,2026-07-17 14:04:00
EVT_033118,CUST_02510,CMP_021,ADV014,PRDT_097,1,0,2026-07-17 14:04:00
EVT_030855,CUST_01273,CMP_017,ADV010,PRDT_048,2,0,2026-07-17 14:06:00
EVT_038182,CUST_00004,CMP_029,ADV001,PRDT_086,7,0,2026-07-17 14:17:00
EVT_013223,CUST_01911,CMP_010,ADV017,PRDT_110,3,0,2026-07-17 14:18:00
EVT_015745,CUST_04995,CMP_008,ADV016,PRDT_184,2,0,2026-07-17 14:28:00
EVT_015252,CUST_04568,CMP_018,ADV010,PRDT_078,8,0,2026-07-17 14:31:00
EVT_030780,CUST_02840,CMP_030,ADV017,PRDT_149,5,0,2026-07-17 14:34:00
EVT_031323,CUST_01063,CMP_040,ADV012,PRDT_152,10,0,2026-07-17 14:36:00
EVT_045716,CUST_03009,CMP_027,ADV013,PRDT_115,1,0,2026-07-17 14:37:00
EVT_021333,CUST_02207,CMP_016,ADV005,PRDT_017,6,0,2026-07-17 14:43:00
EVT_049742,CUST_03495,CMP_008,ADV016,PRDT_056,7,0,2026-07-17 14:43:00
EVT_015174,CUST_04409,CMP_007,ADV001,PRDT_093,8,0,2026-07-17 14:45:00
EVT_035953,CUST_01620,CMP_045,ADV015,PRDT_029,8,0,2026-07-17 14:47:00
EVT_036304,CUST_03930,CMP_036,ADV003,PRDT_155,7,0,2026-07-17 14:48:00
EVT_001671,CUST_02887,CMP_027,ADV013,PRDT_119,2,1,2026-07-17 14:49:00
EVT_005831,CUST_01798,CMP_014,ADV003,PRDT_094,10,0,2026-07-17 14:50:00
EVT_024169,CUST_00538,CMP_027,ADV013,PRDT_057,5,0,2026-07-17 14:52:00
EVT_008769,CUST_03754,CMP_046,ADV005,PRDT_113,3,0,2026-07-17 14:55:00
EVT_036596,CUST_01404,CMP_037,ADV018,PRDT_045,1,1,2026-07-17 14:55:00
EVT_040625,CUST_03305,CMP_004,ADV002,PRDT_154,7,0,2026-07-17 14:56:00
EVT_021212,CUST_01113,CMP_024,ADV001,PRDT_131,8,0,2026-07-17 14:56:00
EVT_037159,CUST_04967,CMP_019,ADV019,PRDT_013,9,0,2026-07-17 14:57:00
EVT_004843,CUST_00688,CMP_021,ADV014,PRDT_054,4,0,2026-07-17 14:59:00
EVT_039364,CUST_01816,CMP_042,ADV017,PRDT_150,10,0,2026-07-17 15:01:00
EVT_040115,CUST_03828,CMP_040,ADV012,PRDT_014,7,0,2026-07-17 15:02:00
EVT_044673,CUST_04791,CMP_033,ADV008,PRDT_039,6,0,2026-07-17 15:04:00
EVT_015664,CUST_04288,CMP_002,ADV013,PRDT_119,4,0,2026-07-17 15:05:00
EVT_047529,CUST_03829,CMP_018,ADV010,PRDT_078,6,0,2026-07-17 15:07:00
EVT_019140,CUST_02237,CMP_019,ADV019,PRDT_143,4,0,2026-07-17 15:10:00
EVT_037841,CUST_04936,CMP_050,ADV019,PRDT_188,1,0,2026-07-17 15:10:00
EVT_019783,CUST_02289,CMP_019,ADV019,PRDT_018,8,0,2026-07-17 15:10:00
EVT_000608,CUST_02396,CMP_018,ADV010,PRDT_123,2,0,2026-07-17 15:10:00
EVT_042292,CUST_01976,CMP_019,ADV019,PRDT_166,2,0,2026-07-17 15:11:00
EVT_022876,CUST_00700,CMP_028,ADV004,PRDT_023,10,0,2026-07-17 15:11:00
EVT_040113,CUST_02307,CMP_029,ADV001,PRDT_164,8,0,2026-07-17 15:15:00
EVT_031036,CUST_03317,CMP_030,ADV017,PRDT_150,9,0,2026-07-17 15:15:00
EVT_044016,CUST_02726,CMP_032,ADV002,PRDT_154,3,0,2026-07-17 15:18:00
EVT_035860,CUST_03949,CMP_032,ADV002,PRDT_004,10,0,2026-07-17 15:25:00
EVT_016128,CUST_04190,CMP_015,ADV005,PRDT_017,8,0,2026-07-17 15:33:00
EVT_011170,CUST_02705,CMP_014,ADV003,PRDT_094,4,0,2026-07-17 15:36:00
EVT_031402,CUST_01940,CMP_027,ADV013,PRDT_124,6,0,2026-07-17 15:37:00
EVT_011001,CUST_00394,CMP_032,ADV002,PRDT_154,1,0,2026-07-17 15:38:00
EVT_045037,CUST_00332,CMP_026,ADV013,PRDT_107,1,0,2026-07-17 15:41:00
EVT_008571,CUST_00722,CMP_025,ADV019,PRDT_018,3,0,2026-07-17 15:43:00
EVT_027992,CUST_01771,CMP_017,ADV010,PRDT_123,10,0,2026-07-17 15:43:00
EVT_047070,CUST_00367,CMP_012,ADV005,PRDT_017,1,0,2026-07-17 15:45:00
EVT_024827,CUST_04498,CMP_042,ADV017,PRDT_008,6,0,2026-07-17 15:48:00
EVT_012699,CUST_03126,CMP_050,ADV019,PRDT_143,10,0,2026-07-17 15:49:00
EVT_039498,CUST_04106,CMP_001,ADV017,PRDT_072,2,0,2026-07-17 15:51:00
EVT_010574,CUST_04004,CMP_001,ADV017,PRDT_160,5,0,2026-07-17 15:52:00
EVT_031655,CUST_04506,CMP_026,ADV013,PRDT_107,6,0,2026-07-17 15:52:00
EVT_042683,CUST_01031,CMP_040,ADV012,PRDT_031,8,0,2026-07-17 15:54:00
EVT_019974,CUST_02934,CMP_010,ADV017,PRDT_156,10,0,2026-07-17 15:57:00
EVT_019370,CUST_03835,CMP_027,ADV013,PRDT_060,3,1,2026-07-17 16:04:00
EVT_017177,CUST_00121,CMP_002,ADV013,PRDT_119,7,0,2026-07-17 16:04:00
EVT_032265,CUST_02433,CMP_033,ADV008,PRDT_083,7,0,2026-07-17 16:07:00
EVT_005697,CUST_04494,CMP_009,ADV006,PRDT_125,4,0,2026-07-17 16:11:00
EVT_037767,CUST_00777,CMP_033,ADV008,PRDT_091,5,0,2026-07-17 16:11:00
EVT_049675,CUST_03799,CMP_041,ADV005,PRDT_088,9,0,2026-07-17 16:15:00
EVT_005850,CUST_00434,CMP_022,ADV009,PRDT_082,10,0,2026-07-17 16:18:00
EVT_046637,CUST_01699,CMP_004,ADV002,PRDT_162,5,0,2026-07-17 16:19:00
EVT_012478,CUST_03953,CMP_016,ADV005,PRDT_141,9,0,2026-07-17 16:27:00
EVT_034732,CUST_01800,CMP_035,ADV002,PRDT_001,1,0,2026-07-17 16:30:00
EVT_012783,CUST_03172,CMP_020,ADV017,PRDT_172,7,0,2026-07-17 16:30:00
EVT_026288,CUST_02801,CMP_017,ADV010,PRDT_078,2,0,2026-07-17 16:32:00
EVT_041583,CUST_03621,CMP_005,ADV009,PRDT_103,6,0,2026-07-17 16:36:00
EVT_018478,CUST_04853,CMP_046,ADV005,PRDT_077,6,0,2026-07-17 16:42:00
EVT_032985,CUST_02702,CMP_036,ADV003,PRDT_089,6,0,2026-07-17 16:45:00
EVT_006009,CUST_03769,CMP_044,ADV015,PRDT_062,4,0,2026-07-17 16:46:00
EVT_047394,CUST_04180,CMP_027,ADV013,PRDT_119,6,0,2026-07-17 16:49:00
EVT_030849,CUST_03015,CMP_012,ADV005,PRDT_095,6,0,2026-07-17 16:50:00
EVT_025347,CUST_04665,CMP_027,ADV013,PRDT_134,7,0,2026-07-17 16:55:00
EVT_024008,CUST_03032,CMP_027,ADV013,PRDT_134,2,0,2026-07-17 16:55:00
EVT_029828,CUST_03731,CMP_043,ADV016,PRDT_056,10,0,2026-07-17 16:57:00
EVT_020885,CUST_03788,CMP_017,ADV010,PRDT_106,8,0,2026-07-17 17:04:00
EVT_027453,CUST_01621,CMP_003,ADV001,PRDT_064,9,0,2026-07-17 17:08:00
EVT_021005,CUST_03471,CMP_017,ADV010,PRDT_123,3,0,2026-07-17 17:12:00
EVT_022151,CUST_02889,CMP_040,ADV012,PRDT_145,10,0,2026-07-17 17:14:00
EVT_031582,CUST_04500,CMP_038,ADV012,PRDT_126,10,0,2026-07-17 17:15:00
EVT_043642,CUST_02294,CMP_003,ADV001,PRDT_086,3,0,2026-07-17 17:18:00
EVT_049953,CUST_00008,CMP_039,ADV001,PRDT_005,3,0,2026-07-17 17:19:00
EVT_022757,CUST_01989,CMP_004,ADV002,PRDT_041,7,0,2026-07-17 17:20:00
EVT_046330,CUST_00745,CMP_009,ADV006,PRDT_183,10,0,2026-07-17 17:20:00
EVT_049464,CUST_02163,CMP_012,ADV005,PRDT_077,6,0,2026-07-17 17:20:00
EVT_034810,CUST_04635,CMP_009,ADV006,PRDT_042,7,0,2026-07-17 17:22:00
EVT_028391,CUST_00858,CMP_019,ADV019,PRDT_108,2,1,2026-07-17 17:29:00
EVT_024554,CUST_02500,CMP_026,ADV013,PRDT_115,4,0,2026-07-17 17:35:00
EVT_030649,CUST_00886,CMP_045,ADV015,PRDT_052,5,0,2026-07-17 17:38:00
EVT_027082,CUST_02838,CMP_049,ADV011,PRDT_178,10,0,2026-07-17 17:39:00
EVT_016505,CUST_01533,CMP_016,ADV005,PRDT_077,3,1,2026-07-17 17:40:00
EVT_042839,CUST_04567,CMP_028,ADV004,PRDT_040,5,0,2026-07-17 17:41:00
EVT_046364,CUST_04516,CMP_050,ADV019,PRDT_121,6,0,2026-07-17 17:45:00
EVT_044261,CUST_02219,CMP_031,ADV008,PRDT_199,7,0,2026-07-17 17:49:00
EVT_000309,CUST_04082,CMP_050,ADV019,PRDT_166,7,0,2026-07-17 17:50:00
EVT_047987,CUST_01089,CMP_032,ADV002,PRDT_027,4,0,2026-07-17 17:53:00
EVT_049946,CUST_04806,CMP_014,ADV003,PRDT_034,9,0,2026-07-17 17:56:00
EVT_049661,CUST_01551,CMP_029,ADV001,PRDT_131,7,0,2026-07-17 17:59:00
EVT_001770,CUST_04966,CMP_023,ADV014,PRDT_054,4,0,2026-07-17 18:03:00
EVT_003633,CUST_01322,CMP_033,ADV008,PRDT_053,4,0,2026-07-17 18:05:00
EVT_001870,CUST_03561,CMP_026,ADV013,PRDT_124,10,0,2026-07-17 18:08:00
EVT_041678,CUST_04776,CMP_042,ADV017,PRDT_156,8,0,2026-07-17 18:15:00
EVT_006261,CUST_03172,CMP_034,ADV007,PRDT_065,10,0,2026-07-17 18:26:00
EVT_047420,CUST_01750,CMP_010,ADV017,PRDT_172,7,0,2026-07-17 18:27:00
EVT_031131,CUST_03138,CMP_036,ADV003,PRDT_075,4,0,2026-07-17 18:29:00
EVT_012442,CUST_01130,CMP_006,ADV003,PRDT_094,9,0,2026-07-17 18:30:00
EVT_022867,CUST_01245,CMP_017,ADV010,PRDT_123,7,0,2026-07-17 18:32:00
EVT_041034,CUST_01411,CMP_047,ADV014,PRDT_054,1,0,2026-07-17 18:33:00
EVT_048403,CUST_03215,CMP_003,ADV001,PRDT_132,4,0,2026-07-17 18:33:00
EVT_012755,CUST_04869,CMP_019,ADV019,PRDT_143,2,0,2026-07-17 18:34:00
EVT_023569,CUST_03931,CMP_015,ADV005,PRDT_174,1,0,2026-07-17 18:40:00
EVT_039955,CUST_04962,CMP_005,ADV009,PRDT_182,3,0,2026-07-17 18:43:00
EVT_009491,CUST_01604,CMP_001,ADV017,PRDT_158,10,0,2026-07-17 18:44:00
EVT_009230,CUST_03964,CMP_042,ADV017,PRDT_172,8,0,2026-07-17 18:44:00
EVT_038208,CUST_00360,CMP_029,ADV001,PRDT_064,6,0,2026-07-17 18:48:00
EVT_019179,CUST_04474,CMP_012,ADV005,PRDT_141,10,0,2026-07-17 18:50:00
EVT_047259,CUST_01574,CMP_033,ADV008,PRDT_199,10,0,2026-07-17 18:50:00
EVT_017513,CUST_01361,CMP_044,ADV015,PRDT_011,8,1,2026-07-17 18:52:00
EVT_043977,CUST_01820,CMP_048,ADV002,PRDT_167,5,0,2026-07-17 18:54:00
EVT_002361,CUST_03220,CMP_023,ADV014,PRDT_050,1,0,2026-07-17 19:06:00
EVT_022369,CUST_01753,CMP_019,ADV019,PRDT_071,8,0,2026-07-17 19:08:00
EVT_010053,CUST_00863,CMP_044,ADV015,PRDT_146,7,0,2026-07-17 19:12:00
EVT_048962,CUST_04485,CMP_044,ADV015,PRDT_052,4,0,2026-07-17 19:13:00
EVT_000444,CUST_04579,CMP_041,ADV005,PRDT_100,8,0,2026-07-17 19:17:00
EVT_028465,CUST_02927,CMP_006,ADV003,PRDT_089,2,0,2026-07-17 19:18:00
EVT_032999,CUST_04159,CMP_036,ADV003,PRDT_155,8,0,2026-07-17 19:30:00
EVT_010385,CUST_01925,CMP_039,ADV001,PRDT_164,9,0,2026-07-17 19:33:00
EVT_013128,CUST_00783,CMP_014,ADV003,PRDT_189,1,0,2026-07-17 19:34:00
EVT_036077,CUST_03997,CMP_046,ADV005,PRDT_017,2,0,2026-07-17 19:37:00
EVT_037223,CUST_03725,CMP_042,ADV017,PRDT_036,1,0,2026-07-17 19:38:00
EVT_039528,CUST_00825,CMP_021,ADV014,PRDT_024,2,0,2026-07-17 19:47:00
EVT_045471,CUST_02829,CMP_023,ADV014,PRDT_054,3,0,2026-07-17 19:49:00
EVT_020985,CUST_04423,CMP_003,ADV001,PRDT_067,4,0,2026-07-17 19:50:00
EVT_023745,CUST_00305,CMP_043,ADV016,PRDT_056,7,0,2026-07-17 19:51:00
EVT_030424,CUST_01233,CMP_027,ADV013,PRDT_124,8,0,2026-07-17 19:54:00
EVT_039863,CUST_03193,CMP_034,ADV007,PRDT_081,6,0,2026-07-17 19:55:00
EVT_001376,CUST_04159,CMP_040,ADV012,PRDT_046,7,0,2026-07-17 20:00:00
EVT_033560,CUST_04733,CMP_028,ADV004,PRDT_044,3,0,2026-07-17 20:03:00
EVT_012625,CUST_00539,CMP_028,ADV004,PRDT_118,10,0,2026-07-17 20:06:00
EVT_022554,CUST_03128,CMP_031,ADV008,PRDT_055,8,0,2026-07-17 20:10:00
EVT_042752,CUST_04883,CMP_038,ADV012,PRDT_126,6,0,2026-07-17 20:20:00
EVT_000880,CUST_00915,CMP_003,ADV001,PRDT_076,4,0,2026-07-17 20:20:00
EVT_006345,CUST_03627,CMP_038,ADV012,PRDT_145,3,0,2026-07-17 20:20:00
EVT_040608,CUST_00194,CMP_020,ADV017,PRDT_160,1,0,2026-07-17 20:21:00
EVT_034960,CUST_01835,CMP_026,ADV013,PRDT_057,3,0,2026-07-17 20:21:00
EVT_003631,CUST_02733,CMP_034,ADV007,PRDT_021,5,0,2026-07-17 20:25:00
EVT_010548,CUST_04004,CMP_008,ADV016,PRDT_051,9,0,2026-07-17 20:25:00
EVT_023576,CUST_00644,CMP_006,ADV003,PRDT_089,7,0,2026-07-17 20:25:00
EVT_003154,CUST_02973,CMP_003,ADV001,PRDT_005,10,0,2026-07-17 20:27:00
EVT_040536,CUST_04948,CMP_022,ADV009,PRDT_194,4,0,2026-07-17 20:33:00
EVT_033370,CUST_02368,CMP_003,ADV001,PRDT_005,8,0,2026-07-17 20:36:00
EVT_012584,CUST_03763,CMP_028,ADV004,PRDT_118,4,0,2026-07-17 20:37:00
EVT_027793,CUST_01998,CMP_034,ADV007,PRDT_019,4,0,2026-07-17 20:38:00
EVT_025593,CUST_02748,CMP_024,ADV001,PRDT_005,10,0,2026-07-17 20:41:00
EVT_007240,CUST_01042,CMP_014,ADV003,PRDT_185,9,0,2026-07-17 20:52:00
EVT_014007,CUST_04207,CMP_034,ADV007,PRDT_102,3,0,2026-07-17 20:53:00
EVT_021384,CUST_01772,CMP_021,ADV014,PRDT_054,10,0,2026-07-17 20:59:00
EVT_031671,CUST_02898,CMP_049,ADV011,PRDT_070,7,0,2026-07-17 21:02:00
EVT_028578,CUST_01916,CMP_045,ADV015,PRDT_059,9,0,2026-07-17 21:03:00
EVT_019275,CUST_01216,CMP_017,ADV010,PRDT_009,5,0,2026-07-17 21:04:00
EVT_031296,CUST_03707,CMP_022,ADV009,PRDT_066,8,0,2026-07-17 21:08:00
EVT_006718,CUST_02583,CMP_037,ADV018,PRDT_045,2,0,2026-07-17 21:09:00
EVT_044945,CUST_04051,CMP_007,ADV001,PRDT_086,6,1,2026-07-17 21:14:00
EVT_034782,CUST_04641,CMP_012,ADV005,PRDT_017,3,0,2026-07-17 21:16:00
EVT_017621,CUST_01437,CMP_008,ADV016,PRDT_087,8,0,2026-07-17 21:18:00
EVT_001529,CUST_01474,CMP_017,ADV010,PRDT_048,10,0,2026-07-17 21:22:00
EVT_020840,CUST_04595,CMP_048,ADV002,PRDT_154,7,0,2026-07-17 21:26:00
EVT_022255,CUST_03225,CMP_046,ADV005,PRDT_157,2,0,2026-07-17 21:27:00
EVT_027228,CUST_01309,CMP_015,ADV005,PRDT_141,9,0,2026-07-17 21:28:00
EVT_040569,CUST_03136,CMP_001,ADV017,PRDT_036,6,1,2026-07-17 21:30:00
EVT_043204,CUST_03544,CMP_010,ADV017,PRDT_160,8,0,2026-07-17 21:36:00
EVT_029862,CUST_04478,CMP_029,ADV001,PRDT_131,6,0,2026-07-17 21:38:00
EVT_007130,CUST_04912,CMP_027,ADV013,PRDT_057,8,0,2026-07-17 21:42:00
EVT_003774,CUST_04175,CMP_020,ADV017,PRDT_149,7,0,2026-07-17 21:43:00
EVT_019913,CUST_00562,CMP_050,ADV019,PRDT_108,9,0,2026-07-17 21:56:00
EVT_003984,CUST_02463,CMP_006,ADV003,PRDT_092,2,0,2026-07-17 21:57:00
EVT_047962,CUST_02852,CMP_015,ADV005,PRDT_100,5,0,2026-07-17 22:00:00
EVT_033934,CUST_02885,CMP_036,ADV003,PRDT_136,10,0,2026-07-17 22:03:00
EVT_008010,CUST_03780,CMP_023,ADV014,PRDT_050,7,0,2026-07-17 22:04:00
EVT_021938,CUST_02490,CMP_004,ADV002,PRDT_167,8,0,2026-07-17 22:05:00
EVT_002233,CUST_00606,CMP_035,ADV002,PRDT_162,8,0,2026-07-17 22:11:00
EVT_007529,CUST_01633,CMP_023,ADV014,PRDT_097,4,1,2026-07-17 22:13:00
EVT_010543,CUST_04362,CMP_040,ADV012,PRDT_127,7,0,2026-07-17 22:13:00
EVT_030001,CUST_01948,CMP_033,ADV008,PRDT_139,2,0,2026-07-17 22:15:00
EVT_019558,CUST_02312,CMP_004,ADV002,PRDT_001,4,0,2026-07-17 22:17:00
EVT_041002,CUST_04614,CMP_009,ADV006,PRDT_138,7,0,2026-07-17 22:18:00
EVT_029844,CUST_04028,CMP_039,ADV001,PRDT_200,4,0,2026-07-17 22:19:00
EVT_022539,CUST_03732,CMP_001,ADV017,PRDT_158,9,0,2026-07-17 22:24:00
EVT_010326,CUST_03368,CMP_031,ADV008,PRDT_069,1,1,2026-07-17 22:25:00
EVT_020718,CUST_02506,CMP_021,ADV014,PRDT_035,6,0,2026-07-17 22:28:00
EVT_004259,CUST_00638,CMP_018,ADV010,PRDT_009,4,0,2026-07-17 22:29:00
EVT_046153,CUST_04426,CMP_040,ADV012,PRDT_014,7,0,2026-07-17 22:30:00
EVT_029976,CUST_00196,CMP_039,ADV001,PRDT_093,4,0,2026-07-17 22:31:00
EVT_020912,CUST_03996,CMP_012,ADV005,PRDT_077,7,0,2026-07-17 22:32:00
EVT_028779,CUST_02140,CMP_022,ADV009,PRDT_020,5,1,2026-07-17 22:40:00
EVT_006422,CUST_01438,CMP_030,ADV017,PRDT_160,1,0,2026-07-17 22:41:00
